DATE_TIME,HIGH,LOW,OPEN,CLOSE,Event_value,Event_type,Time duration,Trend,Boundaries,strength,time
2011-04-27 23:30:00,81.757,81.64,81.757,81.688,0.1,JPY_IR,Long term,RANGE,0.0174,0.04515909091,23:30:00
2011-04-28 7:30:00,81.761,81.506,81.759,81.542,1.8,USD_GDP,Long term,RANGE,0.0174,0.05357523511,7:30:00
2011-05-13 7:30:00,80.887,80.622,80.873,80.633,0.2,USD_CPI,Short term,DOWN,0.0135,-0.05322727273,7:30:00
2011-05-19 22:15:00,81.681,81.647,81.673,81.665,0.1,JPY_IR,Long term,RANGE,0.01885,0.04515909091,22:15:00
2011-05-26 7:30:00,81.756,81.542,81.756,81.549,1.8,USD_GDP,Short term,RANGE,0.0262,0.05357523511,7:30:00
2011-05-26 18:30:00,81.262,81.232,81.258,81.257,0.6,JPY_CPI,Short term,RANGE,0.0262,0.03447368421,18:30:00
2011-05-30 18:30:00,80.857,80.772,80.84,80.84,4.7,JPY_UNEMP,Long term,RANGE,0.02815,0.03168660287,18:30:00
2011-06-13 22:45:00,80.253,80.195,80.231,80.231,0.1,JPY_IR,Long term,UP,0.0141,0.01863636364,22:45:00
2011-06-15 7:30:00,81.047,80.77,80.824,80.882,0.3,USD_CPI,Long term,DOWN,0.0141,-0.05486363636,7:30:00
2011-06-22 11:30:00,80.163,80.084,80.129,80.142,0.25,USD_IR,Long term,UP,0.01105,0.03145454545,11:30:00
2011-06-24 7:30:00,80.338,80.223,80.258,80.281,1.9,USD_GDP,Long term,UP,0.01755,0.03890909091,7:30:00
2011-07-15 7:30:00,79.162,79.048,79.162,79.149,0.3,USD_CPI,Long term,DOWN,0.00855,-0.042,7:30:00
2011-07-29 7:30:00,77.532,77.319,77.509,77.32,1.3,USD_GDP,Short term,RANGE,0.0479,0.05357523511,7:30:00
2011-08-04 0:00:00,79.344,79.161,79.248,79.211,0.1,JPY_IR,Long term,RANGE,0.06475,0.04515909091,0:00:00
2011-08-09 13:15:00,77.19,76.836,77.041,77.088,0.25,USD_IR,Long term,DOWN,0.01205,-0.1190454545,13:15:00
2011-08-12 7:30:00,76.685,76.55,76.591,76.603,0.5,USD_RETAIL,Short term,DOWN,0.01275,-0.03495454545,7:30:00
2011-08-17 7:30:00,76.528,76.472,76.476,76.493,0.2,USD_PPI,Long term,RANGE,0.00635,0.0411486014,7:30:00
2011-08-18 7:30:00,76.644,76.568,76.579,76.586,0.2,USD_CPI,Long term,RANGE,0.01215,0.05607352941,7:30:00
2011-08-25 18:30:00,77.446,77.363,77.422,77.373,0.1,JPY_CPI,Long term,RANGE,0.01725,0.03447368421,18:30:00
2011-08-26 7:30:00,76.637,76.584,76.618,76.602,1,USD_GDP,Long term,UP,0.01725,0.07490909091,7:30:00
2011-08-29 18:30:00,76.882,76.833,76.862,76.858,4.7,JPY_UNEMP,Long term,DOWN,0.00835,-0.02831818182,18:30:00
2011-09-15 7:30:00,76.775,76.595,76.623,76.765,0.2,USD_CPI,Short term,DOWN,0.0146,-0.04881818182,7:30:00
2011-09-21 13:15:00,76.46,76.3,76.335,76.447,0.25,USD_IR,Short term,UP,0.01485,0.04518181818,13:15:00
2011-09-29 7:30:00,76.787,76.654,76.664,76.759,1.3,USD_GDP,Long term,DOWN,0.0075,-0.03904545455,7:30:00
2011-10-06 22:30:00,76.623,76.601,76.609,76.618,0.1,JPY_IR,Long term,RANGE,0.0109,0.04515909091,22:30:00
2011-10-14 7:30:00,77.178,77.08,77.114,77.143,1.1,USD_RETAIL,Long term,DOWN,0.01875,-0.05413636364,7:30:00
2011-10-18 7:30:00,76.825,76.721,76.721,76.8,0.8,USD_PPI,Short term,RANGE,0.0142,0.0411486014,7:30:00
2011-10-19 7:30:00,76.849,76.78,76.81,76.801,0.1,USD_CPI,Long term,DOWN,0.009,-0.02354545455,7:30:00
2011-10-26 23:30:00,76.237,75.946,76.142,75.983,0.1,JPY_IR,Short term,RANGE,0.00795,0.04515909091,23:30:00
2011-10-27 7:30:00,75.776,75.662,75.77,75.685,2.5,USD_GDP,Long term,UP,0.00785,0.03740909091,7:30:00
2011-11-02 11:30:00,78.063,77.985,78.011,78.062,0.25,USD_IR,Short term,RANGE,0.00595,0.06767694805,11:30:00
2011-11-15 22:30:00,77.054,77.031,77.048,77.041,0.1,JPY_IR,Short term,RANGE,0.0055,0.04515909091,22:30:00
2011-11-16 8:30:00,76.999,76.954,76.96,76.999,0.1,USD_CPI,Long term,DOWN,0.0051,-0.02804545455,8:30:00
2011-11-22 8:30:00,77.04,77.002,77.031,77.008,2,USD_GDP,Long term,DOWN,0.0104,-0.02354545455,8:30:00
2011-11-24 18:30:00,77.24,77.216,77.234,77.236,-0.1,JPY_CPI,Long term,UP,0.01435,0.03072727273,18:30:00
2011-11-28 18:30:00,78.14,78.123,78.137,78.14,4.5,JPY_UNEMP,Short term,UP,0.00995,0.02495454545,18:30:00
2011-12-13 8:30:00,77.824,77.716,77.824,77.728,0.2,USD_RETAIL,Short term,UP,0.00665,0.03768181818,8:30:00
2011-12-13 14:15:00,77.985,77.938,77.961,77.981,0.25,USD_IR,Short term,RANGE,0.00665,0.06767694805,14:15:00
2011-12-15 8:30:00,77.868,77.757,77.758,77.839,0.3,USD_PPI,Long term,UP,0.00625,0.03809090909,8:30:00
2011-12-16 8:30:00,77.844,77.806,77.819,77.843,0.2,USD_CPI,Long term,DOWN,0.00905,-0.02909090909,8:30:00
2011-12-22 8:30:00,78.19,78.146,78.174,78.176,1.8,USD_GDP,Long term,DOWN,0.00575,-0.02077272727,8:30:00
2012-01-12 8:30:00,76.761,76.686,76.754,76.711,0.1,USD_RETAIL,Long term,DOWN,0.0107,-0.03413636364,8:30:00
2012-01-18 8:30:00,76.866,76.825,76.857,76.842,-0.1,USD_PPI,Long term,DOWN,0.00495,-0.02186363636,8:30:00
2012-01-19 8:30:00,76.924,76.849,76.855,76.924,0.1,USD_CPI,Long term,UP,0.00795,0.03536363636,8:30:00
2012-01-23 22:30:00,77.001,76.989,76.995,77,0.1,JPY_IR,Short term,RANGE,0.0186,0.04515909091,22:30:00
2012-01-25 12:30:00,77.665,77.553,77.644,77.653,0.25,USD_IR,Short term,DOWN,0.0146,-0.06559090909,12:30:00
2012-01-26 18:30:00,77.385,77.348,77.35,77.373,-0.1,JPY_CPI,Short term,RANGE,0.0178,0.03447368421,18:30:00
2012-01-27 8:30:00,76.82,76.763,76.81,76.799,2.8,USD_GDP,Long term,RANGE,0.01825,0.05357523511,8:30:00
2012-01-30 18:30:00,76.404,76.36,76.36,76.367,4.6,JPY_UNEMP,Long term,DOWN,0.00975,-0.02759090909,18:30:00
2012-02-13 22:45:00,77.914,77.869,77.877,77.869,0.1,JPY_IR,Long term,UP,0.0157,0.03109090909,22:45:00
2012-02-14 8:30:00,78.172,78.09,78.092,78.172,0.4,USD_RETAIL,Short term,UP,0.0157,0.05086363636,8:30:00
2012-02-16 8:30:00,78.921,78.852,78.909,78.862,0.1,USD_PPI,Short term,DOWN,0.0101,-0.0325,8:30:00
2012-02-17 8:30:00,79.365,79.264,79.267,79.339,0.2,USD_CPI,Short term,RANGE,0.0307,0.05607352941,8:30:00
2012-02-29 8:30:00,80.407,80.305,80.309,80.381,3,USD_GDP,Long term,UP,0.0145,0.079,8:30:00
2012-03-01 4:00:00,81.119,81.06,81.114,81.109,2.8,USD_PPI,Short term,DOWN,0.0145,-0.03209090909,4:00:00
2012-03-13 0:00:00,82.168,82.065,82.072,82.155,0.1,JPY_IR,Long term,RANGE,0.01445,0.04515909091,0:00:00
2012-03-13 7:30:00,82.742,82.691,82.739,82.728,1.1,USD_RETAIL,Long term,RANGE,0.01445,0.05226048951,7:30:00
2012-03-13 13:15:00,83.074,82.961,83.028,83.036,0.25,USD_IR,Long term,RANGE,0.01445,0.06767694805,13:15:00
2012-03-15 7:30:00,83.358,83.225,83.275,83.258,0.4,USD_PPI,Long term,DOWN,0.01755,-0.06113636364,7:30:00
2012-03-16 7:30:00,83.692,83.502,83.683,83.504,0.1,USD_CPI,Short term,RANGE,0.01755,0.05607352941,7:30:00
2012-03-29 7:30:00,82.356,82.192,82.354,82.238,3,USD_GDP,Short term,DOWN,0.0162,-0.07068181818,7:30:00
2012-04-12 7:30:00,81.054,80.882,81.053,80.909,0,USD_PPI,Short term,DOWN,0.0105,-0.04227272727,7:30:00
2012-04-13 7:30:00,81.025,80.947,80.969,81.007,0.2,USD_CPI,Long term,UP,0.0116,0.03136363636,7:30:00
2012-04-16 7:30:00,80.811,80.731,80.733,80.77,0.8,USD_RETAIL,Long term,DOWN,0.0125,-0.04422727273,7:30:00
2012-04-25 11:30:00,81.564,81.301,81.313,81.438,0.25,USD_IR,Long term,DOWN,0.0145,-0.06509090909,11:30:00
2012-04-26 22:30:00,80.962,80.882,80.919,80.911,0.1,JPY_IR,Short term,DOWN,0.02195,-0.1361363636,22:30:00
2012-04-27 7:30:00,80.703,80.491,80.702,80.555,2.2,USD_GDP,Short term,RANGE,0.02195,0.05357523511,7:30:00
2012-05-11 7:30:00,79.876,79.792,79.838,79.872,-0.2,USD_PPI,Long term,RANGE,0.009,0.0411486014,7:30:00
2012-05-24 18:30:00,79.615,79.592,79.607,79.606,0.2,JPY_CPI,Short term,UP,0.0086,0.01809090909,18:30:00
2012-05-28 18:30:00,79.576,79.546,79.549,79.572,4.6,JPY_UNEMP,Long term,DOWN,0.00675,-0.02240909091,18:30:00
2012-05-31 7:30:00,78.699,78.572,78.697,78.618,1.9,USD_GDP,Short term,DOWN,0.0222,-0.04527272727,7:30:00
2012-06-14 7:30:00,79.308,79.154,79.295,79.235,0.2,USD_CPI,Long term,RANGE,0.0081,0.05607352941,7:30:00
2012-06-20 11:30:00,79.546,79.392,79.416,79.463,0.25,USD_IR,Short term,UP,0.01115,0.05927272727,11:30:00
2012-06-28 7:30:00,79.45,79.377,79.41,79.385,1.9,USD_GDP,Long term,RANGE,0.00955,0.05357523511,7:30:00
2012-07-13 7:30:00,79.313,79.233,79.252,79.298,0.1,USD_PPI,Long term,DOWN,0.00905,-0.03545454545,7:30:00
2012-07-16 7:30:00,79.026,78.854,79.026,78.88,-0.5,USD_RETAIL,Short term,RANGE,0.0412,0.05226048951,7:30:00
2012-07-26 18:30:00,78.345,78.252,78.252,78.286,-0.2,JPY_CPI,Long term,UP,0.01285,0.02790909091,18:30:00
2012-07-27 7:30:00,78.429,78.122,78.131,78.415,1.5,USD_GDP,Short term,UP,0.01285,0.04963636364,7:30:00
2012-07-30 18:30:00,78.154,78.12,78.15,78.145,4.3,JPY_UNEMP,Long term,RANGE,0.005,0.03168660287,18:30:00
2012-08-01 13:15:00,78.385,78.212,78.231,78.379,0.25,USD_IR,Long term,UP,0.00895,0.04154545455,13:15:00
2012-08-08 23:00:00,78.409,78.348,78.368,78.387,0.1,JPY_IR,Short term,UP,0.00895,0.02204545455,23:00:00
2012-08-15 7:30:00,79.027,78.695,79.014,78.725,2.1,USD_CPI,Short term,UP,0.01835,0.05095454545,7:30:00
2012-08-15 7:30:00,79.027,78.695,79.014,78.725,0.1,USD_CPI,Short term,DOWN,0.01835,-0.05545454545,7:30:00
2012-08-29 7:30:00,78.653,78.597,78.605,78.635,1.7,USD_GDP,Long term,DOWN,0.0055,-0.02827272727,7:30:00
2012-09-13 7:30:00,77.644,77.549,77.612,77.579,1.7,USD_PPI,Short term,DOWN,0.0162,-0.04090909091,7:30:00
2012-09-13 11:30:00,77.717,77.135,77.413,77.584,0.25,USD_IR,Short term,DOWN,0.0162,-0.07386363636,11:30:00
2012-09-18 22:45:00,79.002,78.704,78.704,78.917,0.1,JPY_IR,Short term,UP,0.01875,0.074,22:45:00
2012-09-27 7:30:00,77.656,77.574,77.65,77.645,1.3,USD_GDP,Long term,UP,0.007,0.02013636364,7:30:00
2012-10-04 22:15:00,78.393,78.328,78.386,78.378,0.1,JPY_IR,Short term,DOWN,0.0164,-0.03454545455,22:15:00
2012-10-12 7:30:00,78.416,78.329,78.401,78.35,1.1,USD_PPI,Long term,UP,0.00685,0.02409090909,7:30:00
2012-10-15 7:30:00,78.852,78.77,78.77,78.806,1.1,USD_RETAIL,Long term,RANGE,0.0305,0.05226048951,7:30:00
2012-10-16 7:30:00,78.941,78.86,78.895,78.883,0.1,USD_CPI,Long term,DOWN,0.00745,-0.03554545455,7:30:00
2012-10-24 13:15:00,79.811,79.723,79.759,79.753,0.25,USD_IR,Long term,RANGE,0.00785,0.06767694805,13:15:00
2012-10-25 18:30:00,80.309,80.257,80.309,80.269,-0.1,JPY_CPI,Short term,RANGE,0.01455,0.03447368421,18:30:00
2012-10-26 7:30:00,79.974,79.835,79.835,79.909,2,USD_GDP,Long term,DOWN,0.0141,-0.03372727273,7:30:00
2012-10-29 18:30:00,79.882,79.845,79.849,79.855,4.2,JPY_UNEMP,Long term,RANGE,0.0264,0.03168660287,18:30:00
2012-10-30 0:45:00,79.484,79.4,79.477,79.432,0.1,JPY_IR,Long term,RANGE,0.0264,0.04515909091,0:45:00
2012-11-15 8:30:00,81.291,81.236,81.278,81.262,0.2,USD_CPI,Short term,DOWN,0.01505,-0.03472727273,8:30:00
2012-11-19 22:15:00,81.258,81.239,81.247,81.251,0.1,JPY_IR,Long term,RANGE,0.00765,0.04515909091,22:15:00
2012-11-29 8:30:00,82.031,81.908,82.023,81.957,2.7,USD_GDP,Long term,UP,0.0155,0.03577272727,8:30:00
2012-12-12 12:30:00,83.244,83.207,83.214,83.221,0.25,USD_IR,Long term,DOWN,0.01205,-0.03895454545,12:30:00
2012-12-14 8:30:00,83.534,83.414,83.53,83.501,0.1,USD_CPI,Short term,RANGE,0.05585,0.05607352941,8:30:00
2012-12-19 23:00:00,84.18,84.126,84.176,84.135,0.1,JPY_IR,Short term,DOWN,0.0127,-0.043,23:00:00
2012-12-20 8:30:00,84.315,84.218,84.296,84.222,3.1,USD_GDP,Long term,DOWN,0.01315,-0.02740909091,8:30:00
2013-01-16 8:30:00,88.365,88.163,88.194,88.328,0.1,USD_CPI,Short term,UP,0.0215,0.06518181818,8:30:00
2013-01-24 18:30:00,90.5,90.42,90.442,90.489,-0.2,JPY_CPI,Short term,RANGE,0.0283,0.03447368421,18:30:00
2013-01-30 8:30:00,91.221,91.142,91.217,91.176,-0.1,USD_GDP,Long term,DOWN,0.0098,-0.05327272727,8:30:00
2013-01-30 14:15:00,91.148,91.09,91.148,91.108,0.25,USD_IR,Long term,DOWN,0.0098,-0.04254545455,14:15:00
2013-01-31 18:30:00,91.711,91.613,91.619,91.688,4.2,JPY_UNEMP,Short term,UP,0.0193,0.0385,18:30:00
2013-02-13 8:30:00,93.598,93.491,93.546,93.53,0.1,USD_RETAIL,Long term,RANGE,0.02705,0.05226048951,8:30:00
2013-02-20 8:30:00,93.71,93.618,93.627,93.683,0.2,USD_PPI,Long term,DOWN,0.01215,-0.02977272727,8:30:00
2013-02-21 8:30:00,93.298,93.21,93.239,93.238,0.3,USD_CPI,Short term,DOWN,0.0117,-0.05327272727,8:30:00
2013-02-28 8:30:00,92.393,92.256,92.347,92.383,0.1,USD_GDP,Short term,DOWN,0.02885,-0.06195454545,8:30:00
2013-03-13 7:30:00,96.237,96.108,96.164,96.221,1.1,USD_RETAIL,Short term,DOWN,0.0137,-0.06627272727,7:30:00
2013-03-14 7:30:00,96.474,96.315,96.462,96.343,0.7,USD_PPI,Short term,DOWN,0.0131,-0.04554545455,7:30:00
2013-03-15 7:30:00,95.792,95.634,95.789,95.778,0.2,USD_CPI,Long term,DOWN,0.0359,-0.08413636364,7:30:00
2013-03-20 13:00:00,96.021,95.869,95.879,95.982,0.25,USD_IR,Short term,UP,0.0173,0.05290909091,13:00:00
2013-03-28 7:30:00,94.302,94.144,94.29,94.188,0.4,USD_GDP,Long term,DOWN,0.0108,-0.05009090909,7:30:00
2013-04-16 7:30:00,98.144,97.854,97.857,98.081,0.1,USD_CPI,Long term,RANGE,0.0307,0.05607352941,7:30:00
2013-04-25 18:30:00,99.39,99.311,99.354,99.35,-0.5,JPY_CPI,Long term,RANGE,0.0205,0.03447368421,18:30:00
2013-04-26 7:30:00,98.57,98.132,98.48,98.15,2.5,USD_GDP,Short term,DOWN,0.01935,-0.08877272727,7:30:00
2013-04-29 18:30:00,97.97,97.882,97.938,97.929,4.1,JPY_UNEMP,Long term,DOWN,0.02155,-0.04490909091,18:30:00
2013-05-01 13:00:00,97.536,97.057,97.158,97.312,0.25,USD_IR,Short term,DOWN,0.02925,-0.06240909091,13:00:00
2013-05-13 7:30:00,102.042,101.788,101.788,101.83,0.1,USD_RETAIL,Long term,RANGE,0.24475,0.05226048951,7:30:00
2013-05-15 7:30:00,102.534,102.354,102.523,102.497,-0.7,USD_PPI,Long term,DOWN,0.0171,-0.09059090909,7:30:00
2013-05-16 7:30:00,102.522,102.114,102.522,102.278,0.1,USD_CPI,Long term,DOWN,0.01385,-0.09072727273,7:30:00
2013-05-30 7:30:00,101.747,101.375,101.677,101.466,2.4,USD_GDP,Long term,DOWN,0.0341,-0.08890909091,7:30:00
2013-06-13 7:30:00,94.185,94.004,94.069,94.172,0.6,USD_RETAIL,Long term,RANGE,0.0366,0.05226048951,7:30:00
2013-06-14 7:30:00,95.184,94.876,94.876,95.062,0.5,USD_PPI,Short term,RANGE,0.03705,0.0411486014,7:30:00
2013-06-18 7:30:00,95.657,95.29,95.472,95.594,0.2,USD_CPI,Long term,UP,0.021,0.08009090909,7:30:00
2013-06-19 13:00:00,95.98,95.249,95.341,95.937,0.25,USD_IR,Short term,UP,0.0486,0.2157727273,13:00:00
2013-06-26 7:30:00,97.71,97.343,97.709,97.527,1.8,USD_GDP,Long term,DOWN,0.01905,-0.09622727273,7:30:00
2013-07-12 7:30:00,99.684,99.492,99.498,99.494,0.8,USD_PPI,Long term,DOWN,0.02205,-0.07259090909,7:30:00
2013-07-15 7:30:00,100.478,99.955,100.42,100.113,0.4,USD_RETAIL,Long term,RANGE,0.0963,0.05226048951,7:30:00
2013-07-16 7:30:00,99.56,99.347,99.367,99.444,0.2,USD_CPI,Long term,DOWN,0.0196,-0.04459090909,7:30:00
2013-07-25 18:30:00,99.392,99.092,99.108,99.365,0.4,JPY_CPI,Short term,DOWN,0.01505,-0.1043636364,18:30:00
2013-07-29 18:30:00,97.92,97.882,97.899,97.883,3.9,JPY_UNEMP,Long term,UP,0.01385,0.05013636364,18:30:00
2013-07-31 13:00:00,98.417,97.77,98.196,98.376,0.25,USD_IR,Short term,RANGE,0.0239,0.06767694805,13:00:00
2013-08-07 22:00:00,96.783,96.479,96.616,96.73,0.1,JPY_IR,Long term,RANGE,0.02085,0.04515909091,22:00:00
2013-08-13 7:30:00,98.24,97.996,98.017,98.121,0.2,USD_RETAIL,Long term,UP,0.0129,0.07640909091,7:30:00
2013-08-14 7:30:00,98.236,98.071,98.236,98.101,0,USD_PPI,Long term,UP,0.02195,0.04840909091,7:30:00
2013-08-15 7:30:00,98.649,98.22,98.226,98.509,0.2,USD_CPI,Short term,DOWN,0.02355,-0.09286363636,7:30:00
2013-08-29 7:30:00,98.52,98.25,98.25,98.432,2.5,USD_GDP,Short term,DOWN,0.01575,-0.07804545455,7:30:00
2013-09-04 21:45:00,99.792,99.697,99.722,99.717,0.1,JPY_IR,Long term,RANGE,0.01475,0.04515909091,21:45:00
2013-09-17 7:30:00,99.177,99.049,99.177,99.161,0.1,USD_CPI,Long term,RANGE,0.0119,0.05607352941,7:30:00
2013-09-18 13:00:00,98.848,97.961,98.83,98.377,0.25,USD_IR,Long term,DOWN,0.02615,-0.1634090909,13:00:00
2013-09-26 7:30:00,98.958,98.781,98.784,98.933,2.5,USD_GDP,Short term,RANGE,0.02145,0.05357523511,7:30:00
2013-09-26 18:30:00,99.02,98.941,98.994,98.95,0.8,JPY_CPI,Long term,RANGE,0.03535,0.03447368421,18:30:00
2013-09-30 18:30:00,98.327,98.294,98.324,98.306,4.1,JPY_UNEMP,Short term,RANGE,0.0139,0.03168660287,18:30:00
2013-10-24 18:30:00,97.413,97.348,97.412,97.379,0.7,JPY_CPI,Long term,DOWN,0.00955,-0.0665,18:30:00
2013-10-28 18:30:00,97.599,97.519,97.588,97.55,4,JPY_UNEMP,Long term,UP,0.01055,0.0355,18:30:00
2013-10-30 7:30:00,98.248,98.187,98.223,98.205,0.1,USD_CPI,Long term,RANGE,0.023,0.05607352941,7:30:00
2013-10-30 13:00:00,98.624,98.528,98.575,98.538,0.25,USD_IR,Long term,RANGE,0.023,0.06767694805,13:00:00
2013-10-30 23:15:00,98.391,98.335,98.367,98.384,0.1,JPY_IR,Long term,DOWN,0.023,-0.04022727273,23:15:00
2013-11-07 8:30:00,99.244,99.132,99.19,99.236,2.8,USD_GDP,Long term,RANGE,0.0399,0.05357523511,8:30:00
2013-11-20 22:15:00,100.433,100.372,100.39,100.392,0.1,JPY_IR,Long term,UP,0.0137,0.04877272727,22:15:00
2013-11-21 8:30:00,101.024,100.963,100.988,100.998,-0.2,USD_PPI,Short term,UP,0.0137,0.05418181818,8:30:00
2013-12-05 8:30:00,102.138,101.996,102.051,102.063,3.6,USD_GDP,Long term,UP,0.02405,0.06431818182,8:30:00
2013-12-12 8:30:00,102.99,102.866,102.981,102.945,0.7,USD_RETAIL,Long term,RANGE,0.01195,0.05226048951,8:30:00
2013-12-13 8:30:00,103.246,103.132,103.189,103.181,-0.1,USD_PPI,Long term,DOWN,0.01195,-0.05931818182,8:30:00
2013-12-17 8:30:00,102.966,102.872,102.956,102.872,0.2,USD_CPI,Long term,DOWN,0.0113,-0.065,8:30:00
2013-12-18 14:00:00,103.697,103.49,103.518,103.662,0.25,USD_IR,Long term,UP,0.03215,0.11,14:00:00
2013-12-20 0:00:00,104.591,104.42,104.424,104.458,0.1,JPY_IR,Long term,DOWN,0.0116,-0.04054545455,0:00:00
2013-12-20 8:30:00,104.479,104.403,104.427,104.431,4.1,USD_GDP,Long term,DOWN,0.0116,-0.05618181818,8:30:00
2014-01-14 8:30:00,103.716,103.62,103.691,103.629,0.2,USD_RETAIL,Long term,UP,0.01325,0.05427272727,8:30:00
2014-01-15 8:30:00,104.488,104.438,104.445,104.455,0.4,USD_PPI,Long term,UP,0.01255,0.04445454545,8:30:00
2014-01-16 8:30:00,104.259,104.151,104.254,104.226,0.1,USD_CPI,Long term,DOWN,0.01255,-0.06213636364,8:30:00
2014-01-29 14:00:00,102.23,102.009,102.031,102.039,0.25,USD_IR,Long term,UP,0.01715,0.0885,14:00:00
2014-01-30 8:30:00,102.759,102.625,102.735,102.65,3.2,USD_GDP,Long term,UP,0.01715,0.0495,8:30:00
2014-01-30 18:30:00,102.827,102.764,102.786,102.801,3.7,JPY_UNEMP,Long term,DOWN,0.0257,-0.03381818182,18:30:00
2014-02-13 8:30:00,101.83,101.73,101.758,101.819,-0.4,USD_RETAIL,Long term,UP,0.01175,0.06368181818,8:30:00
2014-02-17 22:30:00,102.55,102.461,102.512,102.481,0.1,JPY_IR,Short term,UP,0.02815,0.06686363636,22:30:00
2014-02-19 8:30:00,102.166,102.043,102.043,102.151,0.2,USD_PPI,Short term,UP,0.01115,0.03313636364,8:30:00
2014-02-20 8:30:00,102.344,102.235,102.257,102.244,0.1,USD_CPI,Long term,DOWN,0.01115,-0.04768181818,8:30:00
2014-02-27 18:30:00,102.069,101.983,102.049,101.995,3.7,JPY_UNEMP,Short term,RANGE,0.0364,0.03168660287,18:30:00
2014-02-28 8:30:00,102.192,102.01,102.016,102.176,2.4,USD_GDP,Short term,RANGE,0.0364,0.05357523511,8:30:00
2014-03-10 22:00:00,103.292,103.254,103.283,103.272,0.1,JPY_IR,Long term,RANGE,0.0078,0.04515909091,22:00:00
2014-03-13 7:30:00,102.768,102.652,102.767,102.666,0.3,USD_RETAIL,Long term,DOWN,0.0146,-0.06209090909,7:30:00
2014-03-14 7:30:00,101.462,101.292,101.292,101.437,-0.1,USD_PPI,Long term,UP,0.0146,0.07645454545,7:30:00
2014-03-18 7:30:00,101.521,101.415,101.443,101.449,0.1,USD_CPI,Long term,UP,0.0184,0.05236363636,7:30:00
2014-03-19 13:00:00,102.681,102.424,102.485,102.488,0.25,USD_IR,Long term,RANGE,0.03285,0.06767694805,13:00:00
2014-03-27 7:30:00,102.316,102.13,102.315,102.151,2.6,USD_GDP,Long term,RANGE,0.0162,0.05357523511,7:30:00
2014-04-07 22:00:00,102.936,102.858,102.926,102.925,0.1,JPY_IR,Short term,UP,0.01365,0.03704545455,22:00:00
2014-04-11 7:30:00,101.546,101.43,101.438,101.498,0.5,USD_PPI,Long term,DOWN,0.0118,-0.04681818182,7:30:00
2014-04-14 7:30:00,102.011,101.853,101.853,101.896,1.1,USD_RETAIL,Long term,DOWN,0.0355,-0.05245454545,7:30:00
2014-04-15 7:30:00,101.964,101.811,101.901,101.862,0.2,USD_CPI,Long term,RANGE,0.01315,0.05607352941,7:30:00
2014-04-30 7:30:00,102.527,102.237,102.527,102.334,0.1,USD_GDP,Short term,DOWN,0.01145,-0.06645454545,7:30:00
2014-04-30 13:00:00,102.242,102.062,102.129,102.199,0.25,USD_IR,Long term,DOWN,0.0129,-0.03413636364,13:00:00
2014-05-01 18:30:00,102.3,102.26,102.29,102.26,3.6,JPY_UNEMP,Long term,RANGE,0.02385,0.03168660287,18:30:00
2014-05-13 7:30:00,102.325,102.103,102.321,102.162,0.1,USD_RETAIL,Short term,DOWN,0.0097,-0.0425,7:30:00
2014-05-14 7:30:00,101.891,101.789,101.8,101.878,0.6,USD_PPI,Long term,DOWN,0.0097,-0.04645454545,7:30:00
2014-05-15 7:30:00,102.082,101.885,101.885,101.931,0.2,USD_CPI,Long term,DOWN,0.0108,-0.04654545455,7:30:00
2014-05-20 21:45:00,101.388,101.25,101.343,101.253,0.1,JPY_IR,Short term,DOWN,0.01265,-0.04081818182,21:45:00
2014-05-29 7:30:00,101.706,101.495,101.578,101.677,-1,USD_GDP,Short term,UP,0.01225,0.03604545455,7:30:00
2014-05-29 18:30:00,101.743,101.723,101.723,101.736,3.6,JPY_UNEMP,Long term,RANGE,0.0075,0.03168660287,18:30:00
2014-06-12 7:30:00,102.105,101.982,102.105,102.031,0.3,USD_RETAIL,Long term,UP,0.00935,0.02981818182,7:30:00
2014-06-13 7:30:00,102.03,101.939,102.03,101.972,-0.2,USD_PPI,Long term,DOWN,0.00935,-0.03454545455,7:30:00
2014-06-17 7:30:00,102.19,101.96,101.962,102.177,0.3,USD_CPI,Short term,DOWN,0.00875,-0.0355,7:30:00
2014-06-18 13:00:00,102.345,101.944,102.169,102.169,0.25,USD_IR,Short term,DOWN,0.0069,-0.07045454545,13:00:00
2014-06-25 7:30:00,101.909,101.68,101.909,101.714,-2.9,USD_GDP,Short term,RANGE,0.01065,0.05357523511,7:30:00
2014-06-26 18:30:00,101.662,101.641,101.658,101.649,3.5,JPY_UNEMP,Long term,DOWN,0.00755,-0.02486363636,18:30:00
2014-07-14 22:00:00,101.642,101.602,101.605,101.616,0.1,JPY_IR,Long term,RANGE,0.0091,0.04515909091,22:00:00
2014-07-15 7:30:00,101.647,101.563,101.572,101.647,0.2,USD_RETAIL,Long term,DOWN,0.0091,-0.03013636364,7:30:00
2014-07-16 7:30:00,101.788,101.752,101.752,101.753,0.4,USD_PPI,Long term,DOWN,0.0091,-0.009818181818,7:30:00
2014-07-22 7:30:00,101.601,101.422,101.567,101.448,0.1,USD_CPI,Short term,UP,0.009,0.03436363636,7:30:00
2014-07-28 18:30:00,101.832,101.819,101.83,101.826,3.7,JPY_UNEMP,Long term,DOWN,0.0045,-0.01227272727,18:30:00
2014-07-30 7:30:00,102.503,102.232,102.236,102.469,4,USD_GDP,Short term,UP,0.0145,0.06168181818,7:30:00
